numGreen,numYellow,numBlue,avgGreen,maxGreen,minGreen,avgYellow,maxYellow,minYellow,avgBlue,maxBlue,minBlue,time
11,7,12,11.0,32.6,1.3,5.8,18.2,0.6,6.0,21.1,0.6,1.111
33,8,0,5.6,17.1,1.3,12.0,37.1,0.9,0.0,0.0,0.0,1.593
49,2,1,5.5,15.0,1.2,16.4,40.1,1.2,31.2,111.0,23.0,2.101
17,12,14,10.0,31.2,1.3,6.1,19.2,0.6,6.7,21.9,0.6,1.689
4,27,33,26.5,110.2,2.4,6.0,18.5,0.2,4.3,17.5,0.6,2.698
41,16,5,5.8,20.6,1.2,10.9,32.8,1.0,12.3,75.1,2.1,2.624
11,11,22,15.1,69.2,1.6,5.8,19.6,0.6,4.9,20.5,0.6,1.738
9,38,8,11.2,42.7,1.3,5.5,17.4,0.0,6.0,43.4,0.6,2.295
42,6,8,5.6,18.1,1.2,12.0,46.5,1.2,12.3,68.5,0.5,2.32
22,31,1,10.2,32.9,1.2,5.6,21.5,0.0,28.7,46.9,21.2,2.238
33,13,13,7.1,24.2,1.2,8.7,28.9,0.8,9.1,38.9,0.6,2.445
7,0,52,43.3,181.6,2.4,0.0,0.0,0.0,3.3,14.6,0.1,2.438
2,38,20,37.5,81.3,3.5,5.7,15.4,0.0,4.3,29.6,0.6,2.466
7,6,4,9.9,28.8,1.2,6.3,20.2,0.6,7.4,21.1,0.6,0.2
17,1,38,15.5,107.8,1.5,31.0,54.8,23.4,4.6,17.9,0.0,2.315
31,2,13,5.8,19.8,1.2,16.4,39.9,1.2,11.2,51.0,0.6,1.868
8,45,5,10.8,32.8,1.3,5.4,16.2,0.0,7.2,58.4,2.0,2.395
16,6,29,13.4,77.8,1.5,6.6,38.1,1.5,5.0,18.5,0.6,2.077
9,0,54,35.4,175.8,2.5,0.0,0.0,0.0,3.5,20.4,0.0,2.664
7,25,28,20.5,72.6,2.0,5.9,17.4,0.1,4.6,17.9,0.6,2.533
18,2,23,10.6,37.5,1.5,15.1,34.0,0.9,5.9,20.1,0.6,1.691
5,26,10,17.1,55.9,1.8,5.5,15.9,0.1,5.2,24.5,0.6,1.604
9,50,3,11.0,40.6,1.2,5.5,16.0,0.0,9.5,68.2,0.6,2.619
19,37,4,10.5,35.4,1.4,5.6,17.6,0.0,7.6,44.0,0.8,2.47
6,5,39,38.1,135.5,2.1,7.0,41.8,0.8,3.4,16.4,0.6,2.018
2,44,2,30.5,64.3,1.8,5.4,15.5,0.0,13.3,62.5,0.8,1.948
27,32,5,9.6,34.1,1.2,6.0,21.1,0.0,7.3,52.5,1.5,2.696
8,26,14,14.5,39.5,1.9,5.7,16.6,0.0,5.2,19.6,0.6,1.949
48,13,1,5.6,16.2,1.2,11.1,34.4,1.1,31.1,108.4,23.0,2.626
21,38,4,10.4,40.9,1.2,5.5,19.1,0.0,8.1,52.4,1.8,2.671
28,2,19,7.1,24.1,1.2,15.7,37.6,1.0,8.4,24.2,0.6,1.978
44,19,1,5.7,19.8,1.2,10.7,40.9,0.2,31.1,98.4,22.2,2.703
0,9,22,0.0,0.0,0.0,8.4,29.8,0.8,3.2,13.6,0.6,1.159
42,6,2,5.6,16.5,1.2,11.4,33.9,0.9,16.7,89.6,0.9,2.077
12,7,23,14.5,52.7,1.5,6.0,24.6,1.0,4.9,18.1,0.6,1.642
2,26,23,35.7,91.2,10.2,5.8,18.0,0.0,4.6,16.5,0.6,2.065
2,17,43,63.1,139.8,13.5,7.5,35.2,0.6,3.3,13.5,0.6,2.627
29,27,7,8.8,29.3,1.2,6.5,22.0,0.0,7.4,45.6,1.2,2.667
9,17,7,10.4,32.9,1.3,5.6,17.8,0.0,6.2,21.9,0.6,1.238
13,26,18,11.9,35.6,1.5,5.8,17.1,0.1,5.7,20.1,0.6,2.34
9,13,26,19.2,70.8,1.8,5.9,20.1,0.6,4.4,16.6,0.6,1.954
28,7,26,8.9,30.2,1.2,6.7,24.4,0.8,6.9,26.9,0.2,2.571
3,14,21,29.1,72.8,4.2,6.1,17.8,0.6,4.0,15.4,0.6,1.475
23,32,7,10.2,32.7,1.5,5.6,20.1,0.0,6.3,41.5,0.6,2.62
18,1,2,5.6,15.7,1.4,32.1,41.0,24.9,16.1,41.5,1.4,0.726
2,9,23,51.3,116.3,13.0,7.5,27.1,0.9,3.4,13.8,0.6,1.277
35,5,10,5.7,18.2,1.2,11.6,39.9,1.2,11.9,46.9,0.8,2.024
29,6,18,7.3,27.1,1.2,8.3,27.0,0.6,8.6,34.4,0.6,2.197
2,12,42,78.1,153.8,22.4,7.9,35.4,0.6,3.2,14.6,0.6,2.308
30,17,17,8.7,27.5,1.2,7.2,22.4,0.4,7.4,26.0,0.6,2.741
33,2,9,5.6,18.1,1.3,17.1,41.1,1.0,12.0,59.6,0.8,1.737
19,0,21,9.7,42.2,1.4,0.0,0.0,0.0,6.4,22.2,0.6,1.553
21,0,40,13.6,97.8,1.4,0.0,0.0,0.0,4.9,21.9,0.0,2.573
10,3,36,23.3,121.8,1.8,9.9,52.2,0.8,3.9,15.9,0.6,1.975
19,7,11,7.7,23.9,1.2,7.4,21.9,0.6,8.0,26.9,0.6,1.412
24,4,8,5.8,18.5,1.2,11.3,44.6,1.1,11.7,44.8,0.6,1.363
14,19,4,10.3,33.2,1.2,5.6,18.2,0.6,7.8,28.8,1.2,1.419
5,19,40,29.4,126.4,2.7,6.2,22.1,0.5,3.9,15.6,0.6,2.759
25,13,14,8.4,29.4,1.2,7.2,20.8,0.6,7.6,32.0,0.6,2.098
2,46,3,31.2,62.2,2.6,5.4,14.0,0.0,8.8,71.2,0.6,2.063
8,0,6,9.2,26.1,1.2,0.0,0.0,0.0,6.8,24.9,0.8,0.134
22,10,6,6.7,22.2,1.3,8.8,30.9,0.9,9.6,39.4,1.0,1.468
45,8,9,5.7,17.8,1.2,12.0,46.6,0.9,12.4,71.1,0.8,2.62
5,2,7,14.6,42.5,1.5,14.9,39.1,0.6,5.1,19.2,0.6,0.1
41,3,18,5.8,20.2,1.2,11.6,33.4,1.0,11.2,49.2,0.0,2.625
9,36,3,10.6,35.8,1.3,5.5,17.9,0.0,9.6,55.0,0.8,1.94
4,34,9,19.6,58.4,2.2,5.5,16.6,0.0,4.6,37.0,0.6,1.916
40,13,8,5.8,19.8,1.2,10.6,34.1,1.1,12.2,62.1,0.6,2.64
3,1,16,38.1,99.0,5.1,30.5,43.5,24.1,3.4,14.5,0.6,0.179
28,32,4,9.2,30.1,1.2,6.2,21.0,0.0,8.3,54.0,1.4,2.695
4,27,26,24.8,92.0,2.2,5.9,16.8,0.0,4.3,17.4,0.6,2.349
2,25,26,36.1,85.5,4.0,5.9,16.5,0.0,4.3,14.8,0.6,2.197
0,20,8,0.0,0.0,0.0,5.6,14.4,0.2,4.2,18.4,0.6,0.994
12,30,11,11.2,34.6,1.5,5.6,16.0,0.0,5.9,26.4,0.8,2.197
30,17,7,7.1,21.8,1.2,8.3,28.2,0.5,9.1,52.6,0.8,2.245
6,14,44,32.0,141.4,2.1,6.5,37.0,0.0,3.7,17.4,0.6,2.695
2,14,35,54.9,125.4,10.1,8.0,32.6,0.9,3.4,14.1,0.6,2.062
7,29,6,11.5,34.0,1.4,5.4,15.5,0.0,6.2,37.9,1.1,1.645
34,8,10,5.9,20.6,1.2,11.1,32.6,0.6,11.6,51.5,0.6,2.097
27,8,10,6.5,23.6,1.2,9.9,27.9,0.8,9.8,38.4,0.6,1.813
0,34,14,0.0,0.0,0.0,5.6,13.4,0.0,4.5,21.8,0.6,1.944
33,4,19,6.6,30.6,1.2,9.6,34.2,1.4,9.3,39.5,0.5,2.316
34,20,6,7.0,25.1,1.2,8.6,32.5,0.6,9.2,47.4,0.6,2.47
26,21,6,8.2,29.0,1.2,7.0,24.8,0.4,7.9,39.4,0.8,2.197
10,44,7,11.1,34.7,1.6,5.5,16.0,0.0,6.4,55.4,1.0,2.582
13,0,35,18.1,100.8,1.8,0.0,0.0,0.0,4.2,17.8,0.0,1.934
17,5,35,14.6,76.4,1.3,6.7,44.4,1.2,4.8,20.4,0.0,2.345
0,1,53,0.0,0.0,0.0,31.0,83.5,23.0,2.8,15.5,0.6,2.231
9,14,33,21.7,85.2,1.8,5.9,21.9,0.6,4.2,16.6,0.6,2.315
3,42,11,25.5,60.6,3.2,5.5,16.1,0.0,4.5,48.6,0.6,2.32
19,36,9,10.3,31.1,1.4,5.5,17.5,0.0,6.7,42.1,0.6,2.702
24,31,2,9.9,36.4,1.2,5.8,19.5,0.0,14.3,51.5,0.6,2.344
13,4,15,10.5,32.5,1.3,7.7,27.1,0.8,6.2,21.9,0.6,1.205
29,17,10,7.7,28.5,1.2,7.5,26.4,0.0,8.4,38.4,0.6,2.318
10,5,37,23.4,112.3,2.2,6.6,38.6,0.6,3.9,15.6,0.6,2.092
5,8,37,39.3,139.1,3.1,6.7,25.5,0.6,3.4,16.0,0.6,2.022
3,15,39,46.1,114.5,3.3,7.2,35.8,0.5,3.5,16.8,0.6,2.343
19,8,8,7.2,22.3,1.2,8.3,26.6,1.4,8.8,34.0,0.6,1.309
23,0,8,5.7,17.3,1.4,0.0,0.0,0.0,11.9,40.0,0.9,1.155
27,16,9,7.7,28.0,1.2,7.8,28.5,0.8,8.1,34.2,0.6,2.106
26,25,4,8.5,27.2,1.2,6.6,20.4,0.2,8.3,40.2,0.8,2.29
9,9,37,23.8,86.5,2.2,6.2,35.0,0.6,3.9,15.4,0.6,2.295
18,17,19,10.6,31.7,1.4,5.9,16.9,0.6,6.2,27.1,0.6,2.239
28,23,3,7.7,26.8,1.2,7.3,24.8,0.6,10.3,49.9,0.6,2.244
37,1,15,5.7,19.2,1.2,32.2,42.9,24.6,11.5,51.6,0.1,2.2
3,39,15,28.5,69.9,2.6,5.6,16.1,0.0,4.2,32.2,0.6,2.343
38,1,15,5.7,19.2,1.3,32.1,43.9,24.0,11.5,50.4,0.1,2.241
11,17,18,13.3,40.6,1.6,6.0,15.6,0.5,5.5,18.4,0.6,1.865
11,10,40,22.4,92.3,1.9,5.9,34.4,0.6,4.1,17.0,0.6,2.577
24,23,15,10.0,29.6,1.2,5.8,20.2,0.6,6.6,24.1,0.6,2.614
0,24,10,0.0,0.0,0.0,5.7,14.6,0.0,4.2,26.8,0.6,1.278
37,8,5,5.6,21.7,1.3,11.4,37.8,1.0,12.9,72.9,1.2,2.027
2,13,20,39.8,84.2,7.8,6.0,19.1,0.6,3.8,15.5,0.6,1.31
12,3,43,22.8,138.2,1.6,10.0,64.9,0.8,3.9,16.9,0.5,2.394
8,1,26,22.4,79.4,1.7,30.9,47.9,23.8,4.0,15.8,0.6,1.307
35,3,5,5.6,17.7,1.2,12.5,39.0,1.0,12.2,67.9,0.6,1.698
6,27,31,25.5,87.6,2.0,6.0,17.4,0.0,4.2,17.4,0.6,2.696
12,15,2,10.0,32.8,1.2,5.7,16.8,0.0,14.1,30.9,0.9,1.046
29,24,4,7.9,27.7,1.2,7.3,34.5,0.0,9.1,47.9,1.8,2.349
2,14,23,39.9,91.7,4.8,6.8,20.1,0.9,3.9,15.0,0.6,1.514
5,31,25,25.5,65.2,2.2,5.7,16.6,0.0,4.3,15.8,0.6,2.585
9,5,2,7.5,26.7,1.2,7.6,23.0,0.6,14.7,32.4,1.1,0.114
54,5,5,5.6,17.1,1.2,11.5,41.4,1.8,13.0,107.8,0.6,2.707
12,13,26,15.5,58.4,1.6,5.9,22.4,0.6,4.8,16.5,0.6,2.072
33,1,18,6.3,22.5,1.2,32.0,44.5,23.2,9.8,33.5,0.1,2.1
8,16,21,18.6,60.5,2.1,5.8,17.2,0.5,4.7,17.9,0.6,1.818
31,6,7,5.7,18.9,1.2,11.9,38.5,0.9,12.5,54.9,0.6,1.739
10,12,32,20.3,78.6,2.5,5.8,25.1,0.6,4.2,15.4,0.6,2.245
53,8,2,5.6,16.7,1.2,11.4,33.4,1.0,17.0,91.9,0.8,2.672
20,15,7,8.4,28.8,1.2,6.7,22.9,0.6,7.7,27.2,1.0,1.646
35,11,6,5.7,19.1,1.2,11.1,41.9,0.9,12.3,75.4,0.8,2.1
7,26,4,10.8,34.9,1.3,5.5,15.9,0.0,7.5,33.5,1.2,1.421
3,17,17,26.3,64.5,2.8,5.8,17.8,0.5,4.6,15.9,0.6,1.434
3,27,4,21.1,53.7,1.8,5.5,15.8,0.0,6.9,35.9,1.4,1.268
2,17,16,35.8,85.7,2.4,5.8,17.9,0.6,4.4,17.4,0.6,1.317
0,28,1,0.0,0.0,0.0,5.4,12.5,0.2,26.7,43.0,20.9,1.043
42,1,16,5.7,19.2,1.3,32.1,45.4,24.1,11.7,46.9,0.2,2.437
3,41,13,26.8,60.5,2.2,5.6,15.5,0.0,4.3,43.0,0.6,2.348
0,41,0,0.0,0.0,0.0,5.4,14.4,0.0,0.0,0.0,0.0,1.589
11,18,28,17.5,58.6,1.7,5.8,18.5,0.6,4.8,16.5,0.6,2.359
4,22,23,21.9,81.3,2.6,5.9,17.1,0.0,4.6,16.0,0.6,1.976
4,43,6,17.2,48.8,1.8,5.5,16.1,0.0,5.5,49.9,1.0,2.247
19,38,2,10.2,34.2,1.2,5.5,17.6,0.0,14.3,54.1,0.6,2.439
18,22,5,9.9,35.8,1.3,5.7,18.2,0.0,7.3,35.6,1.4,1.808
42,5,2,5.6,17.1,1.2,11.3,37.4,0.9,16.7,93.5,0.9,1.976
40,12,1,5.6,16.9,1.2,11.5,35.0,1.2,31.3,93.4,22.6,2.222
11,9,4,8.8,28.8,1.2,6.8,23.4,0.6,8.0,23.5,0.8,0.851
34,3,7,5.6,18.2,1.2,12.4,34.5,1.4,12.0,57.1,0.9,1.738
4,33,17,22.7,60.7,2.1,5.7,16.0,0.0,4.6,22.1,0.6,2.263
17,27,3,10.4,38.7,1.5,5.5,20.9,0.0,9.7,37.8,0.8,1.908
24,4,20,8.2,26.3,1.2,8.5,36.9,1.2,7.4,24.6,0.6,1.95
31,3,15,6.2,20.5,1.2,11.3,32.8,1.0,10.5,39.9,0.4,1.993
0,4,58,0.0,0.0,0.0,10.0,60.5,1.4,2.8,13.0,0.6,2.619
18,2,21,10.1,35.2,1.3,15.3,37.0,0.8,6.1,21.2,0.6,1.6
30,2,28,8.4,36.1,1.3,15.5,42.0,1.1,7.1,24.1,0.4,2.473
3,29,14,25.8,63.8,2.3,5.6,16.9,0.0,4.4,30.5,0.6,1.928
15,39,3,10.6,31.8,1.2,5.5,17.4,0.0,9.5,46.4,0.6,2.347
7,0,11,14.0,38.2,1.7,0.0,0.0,0.0,5.0,18.2,0.6,0.165
11,3,35,21.1,99.8,2.1,10.0,46.4,0.8,4.1,17.0,0.6,1.981
16,6,8,7.4,23.4,1.2,8.3,23.9,1.5,8.6,29.1,0.6,1.104
0,2,24,0.0,0.0,0.0,15.5,44.9,2.0,2.8,10.9,0.6,0.913
19,4,10,6.9,23.8,1.2,9.4,31.8,1.2,9.1,37.5,0.6,1.234
5,45,7,15.2,42.9,1.8,5.4,15.5,0.0,5.5,59.1,0.6,2.36
28,24,9,8.7,27.2,1.2,6.5,21.2,0.0,7.4,38.4,0.6,2.572
33,14,3,5.8,20.2,1.2,10.5,42.9,0.9,12.6,64.4,0.6,2.029
0,10,17,0.0,0.0,0.0,7.1,21.9,1.2,3.5,14.6,0.6,0.948
2,32,24,35.3,85.5,3.1,5.8,18.0,0.0,4.5,16.6,0.6,2.389
26,10,14,7.7,27.8,1.2,7.5,26.0,0.6,8.2,36.9,0.6,2.022
0,40,17,0.0,0.0,0.0,5.7,14.2,0.0,4.3,35.2,0.6,2.348
1,0,48,259.3,299.2,235.1,0.0,0.0,0.0,2.8,11.0,0.5,1.97
12,2,37,20.2,120.6,1.7,15.1,57.1,1.4,4.1,18.6,0.4,2.07
0,3,20,0.0,0.0,0.0,11.0,31.8,1.1,2.7,12.2,0.6,0.813
0,16,5,0.0,0.0,0.0,5.6,14.0,0.2,5.1,19.5,1.0,0.731
1,0,20,128.0,149.3,114.0,0.0,0.0,0.0,2.9,13.2,0.6,0.732
19,14,14,10.0,31.8,1.4,6.5,19.8,0.6,6.4,24.2,0.6,1.91
5,13,20,23.3,71.8,1.8,5.9,20.0,0.6,4.3,15.8,0.6,1.47
24,8,11,7.1,23.8,1.2,8.8,28.0,1.1,9.0,30.9,0.6,1.688
16,3,8,6.7,21.5,1.2,10.8,38.8,0.6,9.1,32.4,0.8,0.948
3,27,13,26.1,64.6,2.8,5.6,15.5,0.0,4.4,25.4,0.6,1.703
9,22,3,10.5,41.1,1.2,5.5,17.5,0.6,9.6,33.2,0.8,1.289
9,29,0,10.7,35.9,1.2,5.4,15.5,0.0,0.0,0.0,0.0,1.498
46,0,6,5.6,15.8,1.2,0.0,0.0,0.0,12.3,88.0,0.2,2.111
26,2,17,7.1,24.5,1.2,15.8,39.0,1.1,8.5,28.0,0.6,1.812
18,6,5,6.3,22.2,1.2,10.4,34.2,1.0,10.2,32.6,1.1,1.044
49,7,0,5.6,15.1,1.2,11.4,32.5,1.1,0.0,0.0,0.0,2.314
13,2,49,23.4,135.2,1.5,15.2,74.9,1.9,3.9,16.4,0.2,2.69
23,33,2,10.2,32.8,1.3,5.6,18.2,0.0,14.3,51.6,0.8,2.398
37,3,7,5.6,16.4,1.2,12.2,42.2,1.1,12.4,69.6,0.6,1.921
17,26,19,10.8,34.1,1.3,5.8,16.9,0.0,6.5,22.9,0.6,2.621
41,3,13,5.6,18.6,1.3,12.5,41.2,1.1,11.7,54.8,0.4,2.351
14,13,14,10.5,30.8,1.3,5.8,18.5,0.6,6.3,21.5,0.6,1.592
6,0,21,24.6,67.2,2.2,0.0,0.0,0.0,3.8,15.4,0.6,0.992
23,11,8,7.2,24.1,1.2,8.3,26.9,0.9,8.8,42.9,1.0,1.645
13,10,3,8.1,30.2,1.2,6.8,21.5,0.6,10.1,36.8,0.6,0.911
4,39,7,18.0,45.8,2.2,5.5,16.6,0.0,5.1,47.8,1.1,2.024
16,10,24,12.3,38.0,1.5,6.1,20.6,0.6,5.4,22.0,0.6,2.02
9,3,5,8.0,24.1,1.3,10.4,28.2,0.8,8.1,22.5,1.2,0.164
29,28,4,8.4,27.3,1.2,6.6,27.9,0.0,8.3,50.5,0.8,2.572
34,3,12,5.7,18.4,1.2,12.3,38.5,1.0,11.8,52.9,0.6,1.977
1,9,25,101.1,136.7,67.3,8.0,26.6,1.2,3.2,13.5,0.6,1.311
9,6,18,15.4,56.6,1.8,6.3,21.9,1.2,4.7,18.1,0.6,1.233
9,16,16,14.6,52.2,1.5,6.1,17.2,0.6,5.3,22.9,0.6,1.603
11,14,22,14.9,61.1,1.6,6.0,18.8,0.6,5.0,19.8,0.6,1.91
14,19,31,15.6,66.8,1.8,6.0,19.4,0.6,4.8,20.0,0.6,2.704
0,25,36,0.0,0.0,0.0,6.3,21.1,0.2,3.9,14.1,0.6,2.574
34,12,7,6.0,20.9,1.2,10.3,34.5,1.0,11.0,61.1,0.6,2.198
22,4,18,8.2,28.3,1.2,8.7,27.1,1.8,7.5,25.1,0.6,1.735
1,18,3,62.1,74.2,51.4,5.5,15.0,0.6,8.5,36.4,0.6,0.775
44,4,12,5.7,18.4,1.3,11.5,37.6,1.5,11.9,75.5,0.4,2.468
32,11,18,7.6,25.8,1.2,7.9,27.2,0.6,8.1,47.2,0.5,2.578
8,20,20,17.6,51.9,1.8,5.9,16.6,0.0,4.8,18.2,0.6,1.947
19,41,0,10.2,34.8,1.2,5.5,17.8,0.0,0.0,0.0,0.0,2.468
2,48,2,30.2,62.3,2.5,5.4,15.0,0.0,13.3,79.1,0.9,2.097
40,17,7,6.2,21.3,1.2,9.9,40.6,0.9,10.8,62.0,0.6,2.698
0,18,42,0.0,0.0,0.0,8.7,35.6,0.9,3.1,13.1,0.6,2.483
19,18,0,8.5,26.8,1.2,6.7,25.5,0.0,0.0,0.0,0.0,1.419
33,19,0,6.4,20.4,1.2,9.3,27.0,0.2,0.0,0.0,0.0,2.102
20,35,9,10.8,32.4,1.3,5.6,17.8,0.0,6.3,37.2,0.6,2.699
16,19,12,10.8,35.9,1.2,5.7,16.9,0.0,6.3,22.8,0.8,1.91
40,8,12,5.8,20.3,1.2,10.8,32.6,0.9,11.6,53.4,0.6,2.468
16,12,13,10.1,37.6,1.2,6.3,21.1,0.6,6.5,19.9,0.6,1.604
5,7,16,22.5,54.1,2.5,6.2,18.8,1.0,4.1,15.6,0.6,0.998
27,1,30,9.4,43.1,1.2,31.1,47.9,24.2,6.4,23.2,0.0,2.389
13,1,0,5.6,15.0,1.3,31.3,41.8,23.9,0.0,0.0,0.0,0.11
17,18,24,11.7,41.2,1.4,6.0,17.8,0.6,5.8,22.0,0.6,2.431
0,15,20,0.0,0.0,0.0,6.2,15.6,0.8,4.0,16.1,0.6,1.31
2,30,2,30.6,61.6,2.1,5.5,14.9,0.0,13.2,42.5,0.8,1.272
16,35,6,10.9,35.0,1.4,5.5,19.6,0.0,6.2,36.9,1.0,2.348
46,2,12,5.6,18.2,1.2,16.6,37.4,1.2,11.8,66.4,0.4,2.525
13,23,5,10.4,34.9,1.5,5.6,17.1,0.0,7.1,26.9,1.6,1.603
8,24,2,10.5,36.5,1.4,5.5,19.0,0.0,14.3,41.8,0.9,1.275
14,18,10,10.7,30.4,1.2,5.8,19.2,0.0,6.5,21.1,1.0,1.642
4,30,25,23.7,82.6,2.7,5.8,16.5,0.0,4.4,15.9,0.6,2.451
17,5,38,15.5,109.8,1.4,6.7,39.4,1.2,4.6,18.5,0.5,2.466
11,9,33,19.7,102.5,1.9,5.9,28.6,0.6,4.3,19.1,0.6,2.195
2,13,7,34.1,67.4,5.6,5.6,15.2,0.6,4.8,17.2,1.4,0.773
0,36,14,0.0,0.0,0.0,5.6,14.8,0.0,4.5,32.6,0.6,2.016
14,32,17,11.4,35.8,1.5,5.7,18.2,0.0,6.2,30.4,0.6,2.665
1,43,13,68.2,86.4,55.0,5.5,15.4,0.0,4.3,51.2,0.6,2.346
35,2,21,6.6,23.3,1.2,15.9,38.4,1.0,9.3,35.4,0.1,2.4
0,0,63,0.0,0.0,0.0,0.0,0.0,0.0,2.8,12.0,0.5,2.668
12,21,17,12.3,35.9,1.3,5.9,19.1,0.0,5.8,19.2,0.6,2.013
8,27,27,20.9,65.8,2.2,5.8,16.5,0.0,4.5,16.2,0.6,2.622
4,38,15,23.3,63.8,2.7,5.6,17.6,0.0,4.5,28.4,0.6,2.349
23,15,21,10.2,30.4,1.2,6.1,21.0,0.6,6.5,25.0,0.6,2.441
14,32,14,10.9,33.0,1.2,5.6,17.2,0.0,6.1,30.6,0.6,2.47
0,17,32,0.0,0.0,0.0,7.8,28.9,0.4,3.4,13.2,0.6,1.976
10,20,0,10.7,48.8,1.3,5.5,16.2,0.0,0.0,0.0,0.0,1.103
6,2,35,35.9,137.6,2.3,15.2,54.1,1.6,3.4,14.4,0.6,1.717
27,26,4,8.5,28.0,1.2,6.6,25.2,0.0,8.5,42.9,1.4,2.35
26,9,3,5.7,18.2,1.2,11.2,35.5,1.0,12.9,54.0,0.8,1.473
7,13,35,24.7,99.5,2.7,6.3,25.9,0.6,4.0,17.0,0.6,2.303
2,24,33,36.7,98.8,3.5,6.3,17.8,0.0,4.2,15.9,0.6,2.438
26,14,8,7.3,24.8,1.2,8.0,34.0,0.6,8.7,40.0,0.8,1.946
13,3,18,11.6,38.8,1.3,10.0,30.9,0.6,5.5,23.6,0.6,1.273
11,7,16,12.5,39.2,1.3,6.1,17.8,1.2,5.4,19.0,0.6,1.274
1,7,8,67.8,83.9,53.9,6.0,17.1,1.2,4.1,15.0,0.6,0.11
3,31,19,25.9,74.8,2.4,5.7,16.4,0.0,4.5,18.5,0.6,2.203
4,13,9,19.9,49.9,2.2,5.8,16.4,0.6,4.6,18.2,0.6,0.91
10,39,1,10.8,36.8,1.3,5.4,15.5,0.0,28.8,47.6,21.8,2.021
2,3,7,34.5,73.8,2.2,9.7,27.2,0.8,4.0,17.6,0.6,0.109
39,10,3,5.6,19.3,1.2,11.3,41.6,0.9,13.4,74.9,1.0,2.101
3,29,16,25.5,62.6,2.3,5.7,16.9,0.0,4.4,20.6,0.6,1.951
0,27,33,0.0,0.0,0.0,6.1,17.1,0.1,4.1,15.9,0.6,2.463
4,39,0,14.9,45.1,1.4,5.4,15.2,0.0,0.0,0.0,0.0,1.691
21,31,9,10.3,41.5,1.2,5.6,18.6,0.0,6.8,38.0,1.2,2.575
8,28,17,16.1,51.8,1.8,5.8,17.1,0.0,5.0,18.5,0.6,2.207
35,2,14,5.7,19.1,1.3,16.3,42.4,1.2,11.7,63.0,0.8,2.074
3,24,37,32.5,109.9,3.4,6.3,23.1,0.0,3.9,16.1,0.6,2.702
28,7,14,6.9,22.6,1.2,8.7,29.0,0.6,9.2,31.9,0.6,1.982
19,19,25,11.4,39.4,1.3,6.0,18.8,0.6,5.9,20.8,0.6,2.671
24,12,1,6.3,21.6,1.2,9.9,31.1,0.9,30.1,53.1,22.1,1.42
14,19,14,10.9,33.2,1.5,5.8,16.8,0.1,6.3,27.6,0.6,1.902
1,17,42,107.4,158.1,72.9,7.9,31.4,0.9,3.3,12.8,0.6,2.467
21,16,15,10.0,34.4,1.2,6.4,18.6,0.6,6.6,26.9,0.6,2.102
3,8,21,37.4,94.6,3.5,6.7,21.0,0.6,3.6,14.0,0.6,1.195
8,14,33,22.1,85.8,2.8,5.8,20.5,0.6,4.2,16.8,0.6,2.3
34,13,7,6.2,23.3,1.2,10.1,33.4,0.9,10.9,59.1,0.8,2.248
28,34,2,9.4,37.5,1.2,6.0,21.2,0.0,14.5,56.5,0.8,2.699
33,15,8,6.6,22.8,1.2,9.0,27.8,0.6,10.1,65.0,1.0,2.317
17,1,21,10.4,46.4,1.2,31.4,41.6,23.6,5.9,20.6,0.6,1.522
45,3,4,5.6,15.8,1.2,12.7,37.5,1.1,13.0,94.5,1.0,2.097
24,29,6,9.9,28.5,1.2,6.0,22.2,0.0,6.7,39.2,0.6,2.439
5,9,35,36.4,126.8,3.4,6.7,25.9,0.6,3.6,15.9,0.6,1.98
32,10,3,5.6,19.2,1.2,11.6,32.8,1.0,12.9,67.0,0.6,1.813
13,17,28,15.4,46.3,1.5,5.8,22.9,0.6,4.9,18.4,0.6,2.385
0,19,45,0.0,0.0,0.0,8.6,30.4,0.1,3.1,12.5,0.6,2.695
5,34,12,18.6,57.3,1.7,5.6,17.6,0.0,4.8,29.8,0.6,2.066
0,6,13,0.0,0.0,0.0,8.0,24.6,0.9,3.4,14.4,0.6,0.181
46,0,11,5.6,16.7,1.3,0.0,0.0,0.0,12.2,71.6,0.1,2.343
9,5,42,28.5,149.8,2.1,7.3,48.2,1.6,3.7,18.4,0.6,2.327
21,21,10,10.0,30.8,1.3,6.1,21.2,0.6,6.6,26.9,0.6,2.095
10,23,30,18.6,69.3,2.2,5.9,18.4,0.0,4.5,17.4,0.6,2.664
23,3,34,11.4,77.2,1.2,10.0,42.9,0.8,5.6,22.9,0.6,2.465
16,32,12,11.0,31.9,1.3,5.6,16.9,0.0,6.1,31.0,0.6,2.468
6,14,10,14.8,36.5,1.4,5.8,16.5,0.6,5.4,20.1,0.6,1.111
33,10,16,7.0,30.1,1.2,8.4,25.0,0.8,8.9,38.6,0.0,2.444
22,1,39,12.8,88.7,1.3,31.0,54.5,23.9,5.1,19.8,0.0,2.623
4,7,31,42.6,129.2,3.2,6.7,34.4,0.8,3.5,14.5,0.6,1.645
2,33,0,29.5,57.7,2.8,5.4,14.6,0.0,0.0,0.0,0.0,1.316
8,49,2,10.9,42.0,1.4,5.4,17.4,0.0,14.3,68.5,0.9,2.442
10,17,33,20.4,82.6,2.1,5.9,22.1,0.6,4.3,16.9,0.6,2.466
