numGreen,numYellow,numBlue,avgGreen,maxGreen,minGreen,avgYellow,maxYellow,minYellow,avgBlue,maxBlue,minBlue,time
10,23,13,23.0,58.6,1.1,10.2,33.5,0.3,15.8,48.5,0.5,0.196
11,35,7,22.4,81.8,0.6,6.8,25.8,0.3,32.6,74.5,9.8,0.23
7,3,54,39.6,230.7,1.4,92.5,212.3,23.4,4.1,25.0,0.0,0.29
7,55,0,30.4,84.0,2.7,4.5,17.1,0.3,0.0,0.0,0.0,0.27
19,3,19,10.7,30.9,0.4,78.6,125.3,36.1,9.7,28.1,0.4,0.179
22,7,16,9.8,37.5,0.3,36.5,111.7,6.7,13.0,37.6,0.8,0.196
5,0,58,52.6,265.0,6.9,0.0,0.0,0.0,3.6,16.5,0.4,0.273
39,13,0,5.3,21.0,0.3,21.6,62.3,1.7,0.0,0.0,0.0,0.226
42,6,12,6.2,32.6,0.3,51.8,119.6,8.5,23.0,87.1,1.2,0.263
44,8,3,5.0,22.6,0.3,34.8,144.9,3.7,74.6,224.1,20.5,0.237
3,21,24,79.0,138.4,36.4,11.9,40.3,0.3,8.3,25.9,0.4,0.213
44,3,3,4.3,17.9,0.3,84.0,143.2,19.8,68.8,181.5,22.5,0.223
4,6,21,40.2,113.1,1.3,31.5,73.0,3.9,5.8,20.6,0.4,0.127
1,0,18,101.2,128.2,102.5,0.0,0.0,0.0,3.6,13.8,0.4,0.148
24,23,0,8.5,25.1,0.4,10.3,27.2,0.5,0.0,0.0,0.0,0.203
14,40,8,20.6,71.4,1.2,7.0,27.8,0.3,32.3,73.2,1.0,0.278
3,0,57,81.5,287.1,16.3,0.0,0.0,0.0,3.3,13.2,0.4,0.266
27,15,13,9.8,38.0,0.3,19.4,99.8,1.4,19.7,63.8,2.9,0.239
4,32,18,60.7,126.7,3.7,8.0,34.7,0.3,12.6,36.5,0.6,0.235
26,13,18,10.7,39.8,0.3,23.3,86.5,2.7,14.3,46.2,0.8,0.253
24,0,32,11.3,42.6,0.0,0.0,0.0,0.0,7.3,24.6,0.4,0.251
8,0,24,21.1,54.9,1.1,0.0,0.0,0.0,5.3,18.8,0.4,0.133
12,6,15,14.2,42.8,0.5,33.0,99.1,3.2,9.8,31.8,0.5,0.139
1,52,9,167.7,318.1,174.2,4.8,19.5,0.2,24.0,53.4,5.2,0.271
2,4,35,95.0,226.6,21.6,57.1,113.1,9.0,4.1,17.1,0.4,0.175
43,7,4,5.1,26.1,0.3,40.3,109.8,4.8,57.2,232.1,3.6,0.237
8,1,16,16.6,58.7,1.3,141.3,193.8,165.8,6.5,22.5,0.4,0.099
21,0,31,12.0,37.2,0.6,0.0,0.0,0.0,7.2,24.9,0.4,0.228
22,3,27,11.5,35.3,0.3,91.0,163.3,28.8,8.5,26.0,0.4,0.228
16,5,24,14.3,57.6,0.4,50.2,151.0,11.1,8.1,29.6,0.4,0.193
5,15,11,31.7,65.3,9.7,11.2,33.8,0.3,12.3,31.9,1.0,0.126
7,17,14,27.0,73.0,1.9,12.1,31.3,0.6,12.1,31.1,0.6,0.156
15,11,27,17.2,51.7,1.1,27.0,93.9,2.2,8.5,42.9,0.4,0.228
13,13,35,23.2,101.9,1.2,24.7,107.7,2.2,7.5,32.4,0.4,0.267
5,12,31,46.2,132.0,4.1,21.6,72.5,2.2,6.3,22.6,0.4,0.211
8,14,11,20.4,65.8,1.4,13.0,46.1,0.7,13.4,35.0,0.6,0.137
15,12,25,17.2,73.1,0.5,23.8,73.4,3.0,9.4,31.5,0.4,0.233
14,31,10,19.2,59.9,0.4,8.4,31.4,0.3,23.4,73.5,1.0,0.242
5,17,8,29.9,66.3,2.4,9.1,31.5,0.4,16.5,42.6,0.6,0.123
53,2,1,3.8,16.9,0.2,115.7,192.5,69.1,188.4,321.4,229.0,0.251
0,0,57,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.4,0.0,0.249
17,17,13,13.8,50.6,0.4,14.7,65.9,1.1,16.6,42.2,1.4,0.206
25,8,22,10.6,40.1,0.4,38.4,101.0,6.3,11.4,28.9,0.4,0.239
24,9,5,7.0,25.6,0.3,23.7,90.3,2.8,35.6,84.1,3.5,0.158
5,27,19,49.5,122.6,4.5,9.5,30.7,0.4,11.2,38.8,0.6,0.223
6,22,21,41.1,122.7,7.4,11.7,32.8,0.5,9.8,44.0,0.4,0.217
33,1,12,6.1,24.5,0.3,202.9,323.1,249.9,17.6,96.5,1.0,0.198
22,5,29,12.8,49.4,0.3,59.2,140.2,15.8,8.3,30.0,0.4,0.25
10,30,6,21.4,61.8,1.8,7.1,27.7,0.2,33.1,108.8,2.4,0.2
23,30,3,11.1,35.1,0.5,9.0,27.6,0.3,75.4,135.5,22.6,0.25
0,28,18,0.0,0.0,0.0,8.0,29.1,0.3,10.4,30.5,0.4,0.195
17,16,2,9.3,33.9,0.3,11.7,32.2,0.5,79.2,108.4,70.9,0.147
24,22,0,8.4,26.4,0.3,10.6,30.2,0.3,0.0,0.0,0.0,0.2
10,11,25,23.4,85.4,1.5,22.7,81.2,1.9,7.8,30.5,0.4,0.199
16,8,5,8.4,28.3,0.6,21.8,72.8,1.8,27.6,62.6,4.2,0.118
10,13,25,25.2,79.2,3.3,19.7,87.8,1.7,8.1,33.9,0.4,0.21
7,3,40,34.8,139.9,4.2,85.0,174.1,21.9,4.6,19.4,0.4,0.226
2,26,24,107.2,244.2,58.5,10.0,34.6,0.3,8.7,27.5,0.4,0.228
58,4,2,4.1,19.6,0.3,71.5,203.4,9.3,110.7,320.5,28.9,0.287
28,7,0,5.0,17.6,0.3,28.7,76.4,3.8,0.0,0.0,0.0,0.147
3,54,6,74.7,196.2,22.9,4.8,19.2,0.3,35.9,100.2,7.9,0.274
20,24,18,15.0,45.4,0.9,13.5,44.5,0.6,15.1,62.0,1.9,0.274
5,32,18,48.5,140.4,3.4,8.1,25.8,0.2,12.9,46.1,0.4,0.239
2,27,17,95.6,206.4,41.5,8.4,26.1,0.3,11.2,36.5,0.6,0.192
10,23,22,26.2,89.5,3.1,12.2,28.7,0.3,11.2,40.2,1.0,0.237
21,36,0,11.8,30.0,0.8,7.4,23.3,0.3,0.0,0.0,0.0,0.259
38,19,6,7.3,28.2,0.3,17.0,65.2,1.0,44.1,150.5,7.2,0.276
6,54,1,35.5,99.9,2.9,4.4,19.5,0.3,162.9,288.5,161.2,0.267
0,26,37,0.0,0.0,0.0,12.4,43.8,0.5,6.9,26.9,0.4,0.271
0,0,58,0.0,0.0,0.0,0.0,0.0,0.0,3.1,9.6,0.0,0.255
24,13,16,10.7,41.9,0.3,22.7,103.1,2.2,14.6,65.6,0.4,0.23
42,0,7,4.5,20.3,0.3,0.0,0.0,0.0,31.3,136.5,2.4,0.217
13,6,33,19.7,84.5,1.0,47.4,120.1,9.8,6.6,29.4,0.4,0.227
26,36,0,10.3,33.1,0.3,8.1,27.3,0.3,0.0,0.0,0.0,0.272
9,17,11,20.8,59.6,3.0,11.5,46.2,0.4,15.3,40.9,0.4,0.155
5,39,15,51.8,142.9,0.6,6.9,25.2,0.3,16.7,41.8,0.6,0.258
13,19,14,17.7,58.1,0.4,12.8,31.8,1.6,14.8,35.1,2.2,0.204
14,21,12,16.7,43.5,0.8,11.7,33.0,0.7,17.8,46.6,1.2,0.203
14,0,4,5.7,22.5,0.3,0.0,0.0,0.0,21.9,53.0,1.9,0.123
3,9,52,87.1,295.8,21.5,34.8,98.8,3.8,4.4,19.9,0.4,0.287
43,11,0,5.0,20.7,0.3,25.2,63.6,1.4,0.0,0.0,0.0,0.234
13,9,31,20.2,79.2,0.3,32.3,83.8,4.2,7.3,31.8,0.4,0.231
19,13,17,13.0,44.2,0.7,20.4,115.9,0.7,13.3,37.0,0.6,0.217
4,39,16,63.1,123.3,33.6,6.9,24.6,0.3,14.9,42.4,3.4,0.257
15,26,19,19.8,57.8,1.0,12.1,37.2,0.6,14.2,37.6,1.9,0.264
0,26,13,0.0,0.0,0.0,7.2,24.8,0.3,12.0,30.8,0.8,0.16
3,16,21,64.0,167.9,2.7,13.8,53.7,0.9,7.7,37.0,0.4,0.17
37,17,10,8.0,35.3,0.3,19.4,105.1,3.6,28.9,106.4,3.8,0.285
3,18,29,76.8,162.1,30.3,15.0,49.1,0.8,6.8,24.5,0.4,0.219
15,22,21,19.5,62.0,0.7,13.6,72.9,0.5,12.4,45.4,0.4,0.258
0,45,8,0.0,0.0,0.0,4.8,20.8,0.2,23.2,65.1,1.9,0.228
7,0,21,21.2,83.4,1.0,0.0,0.0,0.0,5.3,20.5,0.4,0.111
1,29,3,123.6,174.4,92.7,4.6,17.3,0.2,40.1,104.6,15.6,0.139
30,17,1,6.9,25.6,0.3,14.8,51.8,0.9,159.9,263.6,203.5,0.212
16,32,10,17.3,46.2,0.3,8.6,31.5,0.3,25.3,75.5,1.8,0.26
0,50,11,0.0,0.0,0.0,5.0,19.0,0.3,19.8,65.4,3.4,0.268
19,3,8,7.1,24.5,0.3,59.7,145.3,5.1,18.1,53.0,0.9,0.123
7,47,10,39.6,94.1,2.8,5.9,23.7,0.2,26.1,58.2,2.5,0.287
10,23,5,18.6,47.1,1.7,8.0,26.3,0.3,33.6,78.2,10.5,0.155
2,22,10,80.2,106.9,62.7,7.5,26.1,0.3,14.2,29.5,1.4,0.143
16,22,17,17.2,46.3,1.2,13.0,43.2,0.9,14.9,52.2,0.4,0.239
10,24,3,17.2,43.0,1.0,7.5,27.2,0.2,54.0,94.2,18.6,0.152
39,7,13,6.5,35.2,0.3,44.0,103.2,13.3,21.2,90.8,0.5,0.258
12,37,11,23.3,48.9,2.4,7.5,33.2,0.4,22.9,110.1,1.5,0.28
0,19,41,0.0,0.0,0.0,16.2,54.8,1.9,5.6,19.0,0.4,0.261
25,6,25,11.0,38.5,0.3,50.9,144.4,1.9,10.1,32.4,0.6,0.248
26,17,18,11.5,32.2,0.4,18.8,50.2,1.6,15.6,39.0,0.4,0.27
29,18,2,7.4,22.0,0.3,14.4,39.7,0.5,105.6,238.0,33.1,0.23
20,4,40,15.3,88.1,0.5,73.6,219.2,11.8,6.6,22.5,0.6,0.287
38,15,0,5.7,21.8,0.3,18.9,66.8,0.8,0.0,0.0,0.0,0.232
3,9,15,46.9,93.8,20.7,17.9,63.1,0.6,7.3,30.1,0.4,0.108
21,9,7,8.3,26.3,0.3,23.7,82.0,2.3,25.6,68.5,2.2,0.154
2,28,34,118.8,319.3,44.7,11.7,37.7,0.8,7.2,22.1,0.4,0.287
16,33,2,14.0,38.6,1.3,7.1,23.7,0.2,101.8,141.4,89.0,0.223
5,19,36,56.7,149.4,5.5,16.1,52.5,0.7,6.7,25.2,0.5,0.257
26,22,14,11.2,34.8,0.5,14.9,46.5,0.8,20.1,71.4,0.4,0.273
19,0,5,5.5,18.2,0.3,0.0,0.0,0.0,22.8,57.2,1.5,0.093
8,5,44,34.5,169.6,1.1,59.0,152.8,14.3,4.9,25.6,0.4,0.252
18,6,6,7.6,26.9,0.3,30.0,73.8,1.4,23.9,69.2,0.8,0.12
37,23,2,7.3,25.9,0.3,13.7,44.3,2.2,112.3,290.1,47.9,0.274
13,37,14,23.4,57.8,1.7,8.4,38.8,0.3,19.7,56.8,1.2,0.287
29,3,8,5.9,27.0,0.3,73.8,115.1,43.4,24.0,91.9,2.1,0.17
11,1,27,18.3,69.4,0.9,183.2,286.2,233.1,5.7,22.1,0.4,0.165
16,6,39,19.1,82.2,1.4,52.4,145.2,11.5,6.6,24.8,0.4,0.266
12,12,18,17.2,68.4,0.3,20.0,91.2,1.3,10.4,32.6,0.4,0.189
29,33,2,9.6,33.9,0.3,9.6,40.4,0.3,126.9,232.6,101.6,0.287
1,5,34,167.6,252.1,193.1,46.3,115.7,8.4,4.2,18.9,0.4,0.169
22,18,5,9.5,32.0,0.3,13.3,42.8,0.3,41.1,79.2,10.0,0.196
3,21,0,32.7,60.5,5.4,4.8,15.3,0.3,0.0,0.0,0.0,0.099
4,9,35,59.0,156.3,9.2,29.2,100.3,2.8,5.3,24.6,0.4,0.208
9,24,18,28.1,57.9,1.7,11.0,43.3,0.6,12.3,42.5,0.4,0.222
52,3,9,4.9,28.6,0.3,94.3,192.4,26.6,29.7,168.0,5.4,0.285
7,12,6,17.8,40.0,0.6,11.7,38.2,0.3,18.7,32.8,6.6,0.099
1,15,5,92.9,124.0,89.1,7.0,20.8,0.4,16.9,41.4,1.6,0.083
24,24,1,9.0,30.2,0.8,10.4,30.9,0.6,159.0,264.4,202.4,0.216
36,8,11,6.9,35.1,0.3,36.7,102.7,5.2,22.7,75.2,1.5,0.236
7,7,47,40.4,178.6,2.0,44.0,157.1,5.5,4.9,28.0,0.4,0.266
31,4,23,8.7,32.7,0.3,70.9,181.6,7.6,11.4,41.8,0.4,0.256
16,11,25,16.0,52.8,0.3,25.9,77.3,1.2,9.5,38.4,0.4,0.228
24,13,15,10.5,40.2,0.3,21.6,68.3,1.8,15.8,60.0,1.8,0.226
13,28,0,13.9,41.5,0.8,6.8,28.0,0.3,0.0,0.0,0.0,0.176
28,20,10,9.6,39.1,0.3,15.1,56.2,0.7,27.3,98.5,0.4,0.256
8,10,34,31.3,112.2,5.0,28.8,88.2,2.4,6.1,24.9,0.4,0.228
9,6,10,14.3,32.9,0.3,26.3,64.1,1.1,11.3,31.4,0.6,0.094
1,26,29,199.8,331.8,267.6,10.9,32.0,0.7,7.6,28.0,0.4,0.257
9,32,16,30.2,70.1,4.2,8.5,27.5,0.3,16.0,70.1,0.4,0.252
50,11,2,5.1,21.6,0.3,29.2,65.5,2.9,119.1,277.6,65.5,0.278
34,2,6,5.1,23.5,0.3,112.4,169.1,90.3,31.4,120.4,2.1,0.183
13,27,4,15.8,46.6,0.7,8.0,26.8,0.3,48.5,115.2,12.5,0.189
55,3,3,4.1,19.8,0.3,93.1,211.5,13.1,70.7,299.2,8.0,0.268
18,7,7,8.3,31.0,0.3,27.3,77.2,0.9,21.8,52.1,1.9,0.133
10,28,1,17.3,42.2,1.3,6.2,20.3,0.3,141.9,212.9,148.2,0.159
5,3,23,32.6,92.0,0.9,62.8,116.2,12.2,5.1,23.9,0.4,0.123
22,18,9,10.5,33.9,0.3,14.3,51.0,0.4,25.9,73.2,2.4,0.215
2,35,22,119.1,243.6,74.3,8.1,26.8,0.4,10.8,29.9,0.6,0.262
4,22,13,45.6,126.1,17.0,8.9,24.2,0.2,12.8,43.9,0.9,0.164
18,20,17,15.4,41.9,0.5,14.2,43.8,0.8,14.9,42.8,0.8,0.24
47,2,5,4.4,22.1,0.3,125.7,208.9,93.0,45.3,193.1,2.2,0.237
9,8,25,23.6,64.0,1.1,30.8,110.8,2.7,7.0,25.9,0.4,0.18
33,29,2,8.5,31.9,0.3,11.1,43.6,0.4,115.5,278.0,56.1,0.288
20,9,35,15.4,78.5,0.4,37.1,92.3,11.6,8.0,28.2,0.4,0.287
29,21,7,9.2,41.2,0.3,13.7,73.4,0.7,37.2,112.1,2.0,0.25
19,0,2,4.4,16.2,0.3,0.0,0.0,0.0,52.5,79.8,34.6,0.083
30,14,18,10.1,34.0,0.4,23.8,78.3,2.2,15.8,44.1,1.0,0.275
42,13,0,5.2,20.1,0.3,21.8,70.7,2.5,0.0,0.0,0.0,0.24
19,21,22,16.0,62.4,1.1,15.8,70.4,0.4,12.9,50.2,0.8,0.272
18,0,23,11.4,44.4,0.5,0.0,0.0,0.0,7.9,21.8,0.4,0.176
2,13,10,62.7,100.2,36.3,10.8,31.9,0.5,10.3,29.5,0.4,0.098
2,6,8,41.8,89.0,0.3,17.4,40.6,1.5,8.1,25.6,0.4,0.139
7,4,47,37.1,206.3,5.0,73.2,167.9,8.9,4.4,18.2,0.4,0.258
0,6,15,0.0,0.0,0.0,22.4,51.6,2.3,5.2,17.9,0.4,0.08
20,13,5,8.7,33.7,0.4,16.1,54.4,1.8,35.4,77.4,5.2,0.159
30,19,7,8.5,32.2,0.3,15.0,73.4,1.2,35.2,94.5,0.6,0.249
32,0,7,5.0,19.0,0.3,0.0,0.0,0.0,25.9,84.8,1.8,0.166
26,16,2,7.4,30.3,0.3,14.8,54.2,0.5,91.2,184.0,50.0,0.191
46,10,4,5.2,24.2,0.3,30.8,78.4,3.4,63.7,242.1,9.1,0.267
10,15,24,24.1,95.3,1.2,17.8,50.6,1.1,8.7,30.2,0.5,0.208
17,18,17,15.2,47.0,0.3,15.2,46.0,1.1,13.9,45.0,0.4,0.226
14,45,3,18.8,64.8,0.6,6.1,26.6,0.2,75.1,176.2,31.2,0.274
7,2,30,28.9,109.4,2.1,105.6,142.9,86.4,4.9,16.6,0.4,0.166
7,2,8,12.6,36.3,0.7,59.3,98.5,27.3,9.5,28.2,0.4,0.116
4,5,38,57.6,208.7,2.6,50.1,124.2,12.0,4.4,22.0,0.4,0.202
7,3,51,35.8,259.9,1.0,97.5,216.0,21.8,4.3,19.6,0.4,0.271
14,19,9,14.4,49.4,0.4,11.7,42.8,0.5,21.4,60.2,1.8,0.181
28,7,22,9.6,37.0,0.4,42.5,113.9,8.3,11.6,39.2,0.2,0.254
4,21,17,50.5,114.0,14.7,10.3,26.9,0.9,10.3,33.6,0.6,0.178
18,3,15,9.7,30.8,0.3,69.1,154.1,14.5,11.0,31.4,0.9,0.151
1,28,24,183.5,303.7,234.9,9.3,30.2,0.5,9.0,36.2,0.4,0.23
16,13,26,17.5,56.4,2.0,23.5,77.1,1.7,9.3,43.2,0.4,0.238
39,18,0,6.1,24.4,0.3,16.2,65.8,1.6,0.0,0.0,0.0,0.255
5,19,1,22.6,51.7,1.8,6.0,20.9,0.3,100.5,134.6,93.5,0.1
12,12,17,17.2,56.5,0.3,19.3,62.6,2.3,10.9,39.4,0.4,0.219
48,10,4,5.3,21.1,0.3,31.7,72.6,9.5,61.3,235.2,2.2,0.298
15,34,0,13.9,33.8,1.6,6.6,27.8,0.2,0.0,0.0,0.0,0.216
18,10,32,16.4,58.8,1.2,31.8,79.2,6.2,8.2,30.6,0.4,0.262
16,7,21,14.1,38.6,0.3,35.3,103.2,3.9,9.2,35.0,0.4,0.187
25,6,6,6.6,28.4,0.3,34.7,113.3,3.7,28.7,82.8,0.5,0.156
1,38,8,163.8,262.8,166.9,5.2,19.4,0.2,22.5,39.8,2.5,0.203
7,22,6,23.8,54.0,4.7,7.9,23.4,0.3,25.5,69.2,4.8,0.147
9,50,4,28.5,57.5,3.0,5.2,18.8,0.3,58.6,147.5,18.4,0.279
12,30,12,21.8,53.5,1.2,8.6,29.9,0.2,20.1,55.8,0.9,0.239
16,25,14,16.9,44.1,0.5,11.2,44.2,0.8,17.5,43.0,0.6,0.248
21,41,2,13.0,44.2,0.6,7.3,28.1,0.2,117.3,263.2,65.9,0.288
28,18,3,7.8,38.1,0.3,14.4,43.6,0.9,72.7,142.8,24.1,0.215
21,2,27,11.8,31.8,0.3,129.0,183.2,122.2,8.1,28.4,0.4,0.224
43,9,1,4.9,21.9,0.3,30.4,97.0,6.1,177.3,296.4,219.8,0.226
2,4,58,120.5,367.5,25.8,69.4,211.2,9.8,3.6,15.5,0.4,0.286
12,48,1,20.7,56.0,1.5,5.3,22.3,0.2,177.0,305.9,209.2,0.268
6,27,8,32.5,65.0,7.6,7.2,28.6,0.3,22.3,46.5,3.6,0.177
43,12,4,5.7,34.9,0.3,25.2,95.4,2.5,65.0,203.2,7.9,0.259
9,30,9,25.4,49.6,2.6,7.7,26.3,0.2,23.9,45.9,2.4,0.213
18,4,0,4.9,17.0,0.3,34.6,76.9,4.5,0.0,0.0,0.0,0.086
7,14,43,43.0,171.4,2.7,23.3,82.1,2.6,6.1,27.5,0.4,0.285
51,4,7,4.8,22.9,0.3,74.4,197.8,12.2,34.0,226.4,3.9,0.302
1,15,23,161.0,238.2,189.6,14.3,33.2,1.0,6.7,22.9,0.4,0.163
14,22,0,11.4,29.4,0.3,7.9,30.7,0.2,0.0,0.0,0.0,0.16
22,21,5,10.2,33.3,0.3,11.9,28.3,0.8,42.2,92.4,3.4,0.226
32,26,5,8.8,45.8,0.3,12.3,39.2,0.8,53.1,138.4,4.1,0.275
34,4,5,5.2,25.6,0.3,58.1,125.4,6.2,38.8,119.4,2.6,0.183
29,9,2,5.7,25.7,0.3,24.5,90.1,3.1,89.9,192.5,30.4,0.164
52,2,9,4.8,19.3,0.0,136.5,224.3,129.8,30.5,153.8,5.9,0.274
6,9,39,42.9,163.9,3.5,32.3,82.2,8.0,5.4,27.9,0.4,0.236
0,33,21,0.0,0.0,0.0,7.7,26.6,0.3,10.2,37.2,0.8,0.233
7,24,31,41.7,143.1,1.9,13.2,35.8,1.1,8.5,36.5,0.4,0.273
0,3,4,0.0,0.0,0.0,24.7,44.8,4.9,8.9,20.1,0.4,0.017
16,8,4,7.9,28.0,0.3,21.2,61.2,2.4,34.1,66.6,8.0,0.11
0,13,15,0.0,0.0,0.0,12.2,32.5,0.8,7.4,20.5,0.4,0.109
6,8,2,12.1,33.2,0.5,12.0,29.5,1.0,35.8,52.1,25.5,0.083
1,29,4,127.1,176.6,118.8,4.9,17.2,0.3,31.9,73.8,3.8,0.147
33,14,2,6.3,21.0,0.3,18.6,46.8,3.2,107.0,212.6,54.0,0.218
18,6,27,13.9,62.7,0.6,46.9,84.6,11.3,8.4,33.8,0.4,0.223
9,50,1,26.3,61.0,4.7,4.9,18.6,0.3,162.5,304.0,167.1,0.262
35,6,18,7.5,38.7,0.3,49.8,139.8,7.6,15.1,55.2,0.4,0.258
26,20,3,8.5,27.5,0.3,12.8,44.2,1.5,71.0,174.2,18.0,0.228
23,29,3,10.9,46.6,0.3,9.2,33.0,0.4,76.2,123.5,41.0,0.249
19,26,16,15.6,40.0,0.7,12.3,35.2,0.5,17.8,64.0,0.5,0.27
7,34,4,28.2,87.3,1.1,5.8,23.2,0.2,45.4,78.4,9.4,0.195
1,31,28,183.9,344.4,250.6,9.5,33.9,0.3,8.7,29.4,0.4,0.262
2,18,10,70.9,121.3,40.0,8.6,24.6,0.3,12.3,31.1,0.9,0.124
34,10,4,6.0,26.7,0.3,26.1,72.4,5.7,54.9,132.5,4.1,0.209
6,16,41,49.5,187.3,6.6,20.4,111.8,0.9,6.3,24.6,0.4,0.276
20,29,7,13.2,43.2,0.3,9.4,30.8,0.2,35.0,78.6,1.9,0.249
9,2,3,7.1,24.3,0.3,50.8,91.1,13.8,22.0,44.1,1.9,0.063
14,21,10,16.0,60.3,0.4,11.1,32.5,0.4,20.1,59.1,0.5,0.193
13,10,24,18.1,70.3,0.8,25.6,88.7,1.2,8.5,28.6,0.4,0.201
38,8,3,5.2,20.5,0.3,32.0,118.8,2.2,71.2,164.9,18.8,0.214
0,40,0,0.0,0.0,0.0,3.6,12.4,0.4,0.0,0.0,0.0,0.169
9,12,15,20.3,57.5,1.0,16.7,78.9,1.2,10.7,38.5,0.4,0.149
19,21,19,15.5,39.4,1.6,14.9,65.0,0.6,14.1,39.9,1.0,0.263
22,5,7,7.0,26.2,0.3,40.1,110.4,3.4,23.4,54.2,4.0,0.143
16,12,33,19.0,83.4,0.6,27.8,120.6,2.0,8.1,31.8,0.4,0.273
3,17,38,92.0,184.8,38.8,17.6,54.7,2.6,6.0,21.2,0.4,0.259
8,32,13,31.9,64.1,8.9,7.9,31.6,0.2,18.0,56.0,0.5,0.23
19,13,13,11.5,35.9,0.3,18.2,92.8,0.8,15.8,54.8,1.1,0.193
23,22,7,10.5,34.9,0.3,12.1,32.6,0.6,33.6,86.8,3.0,0.227
12,19,14,18.4,47.9,0.7,12.7,33.5,0.5,15.1,38.6,0.6,0.22
5,13,37,53.2,135.8,3.1,22.6,75.5,3.2,5.8,27.8,0.4,0.241
7,0,2,6.4,19.2,0.3,0.0,0.0,0.0,23.0,45.1,2.1,0.054
1,48,2,130.1,200.1,101.3,4.2,16.1,0.4,60.8,120.0,28.1,0.223
23,17,4,8.6,34.5,0.3,13.9,38.2,0.7,49.3,123.1,3.2,0.19
43,7,11,6.0,33.8,0.3,42.7,141.6,6.0,23.8,112.9,0.9,0.272
31,0,8,5.2,18.9,0.3,0.0,0.0,0.0,23.2,69.1,2.2,0.164
12,26,3,15.7,52.8,1.0,7.5,28.5,0.2,58.1,86.9,19.4,0.176
51,6,6,4.9,29.4,0.3,52.1,110.9,11.2,40.9,227.8,2.0,0.282
19,19,0,8.8,26.8,0.4,10.4,28.4,0.4,0.0,0.0,0.0,0.162
46,3,14,5.7,27.4,0.3,96.3,183.4,33.0,19.8,95.4,0.6,0.275
25,19,16,11.5,41.8,0.3,16.5,58.3,1.6,17.6,66.6,1.1,0.265
8,25,4,21.7,49.8,1.1,7.0,27.0,0.3,38.8,83.4,2.9,0.152
8,42,7,31.2,61.7,2.3,5.9,25.2,0.3,31.6,74.0,2.1,0.256
27,5,20,9.4,34.0,0.3,56.8,121.2,17.2,11.8,33.1,0.4,0.227
31,1,15,6.8,30.5,0.3,193.2,316.9,262.6,14.6,64.8,0.4,0.205
0,24,9,0.0,0.0,0.0,6.4,20.7,0.2,14.6,29.9,1.2,0.135
13,14,31,23.0,96.4,1.0,22.0,71.6,3.3,7.9,33.0,0.1,0.25
2,34,24,110.3,286.9,37.7,8.6,30.2,0.2,10.0,28.6,0.4,0.267
0,5,50,0.0,0.0,0.0,53.0,141.1,10.3,3.7,14.6,0.4,0.236
20,3,19,10.4,36.9,0.4,77.7,131.2,30.8,9.9,30.8,0.8,0.182
14,12,9,12.3,34.6,0.3,16.6,50.1,1.2,18.2,55.6,0.8,0.146
8,8,47,36.6,165.3,1.0,40.4,102.0,9.2,5.0,23.1,0.4,0.274
5,4,52,51.3,274.2,4.9,69.7,185.8,11.1,4.0,16.8,0.0,0.27
6,7,32,37.3,121.6,1.0,35.2,121.8,1.7,5.5,24.9,0.4,0.2
25,3,32,11.5,39.2,0.4,93.3,189.3,17.4,8.0,37.0,0.4,0.265
4,57,0,42.0,87.3,3.0,4.0,14.3,0.4,0.0,0.0,0.0,0.264
17,8,27,14.9,63.4,0.4,35.8,92.1,3.4,8.5,29.9,0.5,0.23
0,12,16,0.0,0.0,0.0,13.3,44.6,0.8,6.8,22.2,0.4,0.109
14,13,8,12.1,39.2,0.5,15.1,59.8,0.7,20.0,56.2,1.9,0.148
10,43,6,26.3,52.9,4.8,6.0,20.2,0.2,39.6,78.5,9.0,0.256
35,5,21,8.1,29.1,0.3,59.3,181.0,12.0,13.1,45.6,1.0,0.269
16,2,20,11.8,45.7,0.3,106.0,143.1,94.9,8.4,37.0,0.4,0.157
11,2,37,22.4,115.7,1.2,123.7,181.6,93.2,5.4,19.8,0.4,0.216
4,18,21,52.6,139.6,13.3,12.9,30.4,1.4,8.6,34.5,0.4,0.184
14,19,8,14.0,47.9,0.5,11.5,35.2,0.2,23.4,55.5,3.6,0.175
3,6,0,15.9,37.9,1.0,11.4,35.5,0.8,0.0,0.0,0.0,0.05
14,27,12,18.4,46.8,1.2,9.6,33.8,0.5,19.4,51.9,1.9,0.233
29,1,15,7.0,26.3,0.3,175.5,315.2,275.1,13.7,39.5,0.9,0.194
28,10,17,9.4,34.7,0.3,30.3,79.8,3.2,14.7,61.9,0.8,0.241
42,7,10,6.0,32.8,0.3,43.9,115.6,5.8,27.2,119.5,2.6,0.257
9,11,17,20.8,58.2,0.3,19.0,82.9,1.3,9.7,32.0,0.4,0.153
5,10,48,56.8,232.2,9.6,32.0,69.7,9.2,4.9,29.6,0.4,0.282
15,3,9,8.6,37.9,0.5,55.4,120.9,5.7,14.2,36.5,1.6,0.108
19,4,0,4.8,15.5,0.3,35.9,69.5,9.6,0.0,0.0,0.0,0.086
6,5,31,34.5,115.7,3.0,48.6,128.7,11.8,5.2,21.9,0.4,0.183
21,16,10,10.7,30.9,0.3,15.8,45.8,1.2,21.8,70.8,0.6,0.206
